V1	V2	V3	V4	V5	V6
1	0.0660226421446564	0.0391140771423683	0.0701477898622492	0.00723916800110638	0.0829111388320349	0.0963021476730473
2	0.0560088711992486	0.0407939792691763	0.0643839654816747	0.0140178816175832	0.103271707204709	0.119361408274121
3	0.0671264004201134	0.0406716062072828	0.0703135633586069	0.00565011524942733	0.0808250684009691	0.0958831691148717
4	0.0670924778754386	0.0394208547161955	0.0706964368533326	0.00466692442569695	0.0785039621613599	0.0931847292633632
5	0.0618003237758711	0.0344788125568986	0.0707374007275318	0.0100812753769081	0.0906467408514106	0.101085189569636
6	0.0572102209563496	0.0344587447273331	0.0691112021377033	0.0135418263374349	0.101818594889138	0.111635146056666
7	0.0667153330219016	0.0541026516163487	0.061995389246218	0.00780963642175807	0.0842613232064463	0.107167462724175
8	0.0591817370741559	0.0371401083033381	0.0680848912243981	0.0113880574476707	0.0948969198021324	0.10713154917165
9	0.0565889502075184	0.03559780075441	0.0684249139693644	0.0143322130626337	0.104164373170949	0.114699059747184
10	0.0556843001566157	0.0395279429635106	0.0651558532528064	0.0145421018434357	0.105531112884173	0.119262179458071
11	0.0686557835587887	0.033991021567475	0.0744315491918371	0.00510443926614674	0.0792283009125704	0.091748843891196
12	0.0594234331931889	0.0326367830651915	0.0708666681004671	0.0116264598701126	0.0955361105621464	0.104335755487408
13	0.0652339389717618	0.0419918391280761	0.0678998736874977	0.00634431979943743	0.0810907422344512	0.0963839218595598
14	0.0701814783022548	0.0279913590011491	0.0805361132146263	0.00980609397362945	0.0894515420483743	0.0947591623455601
15	0.0644268066263643	0.0461849513987225	0.0655735600800601	0.00664051839519319	0.0824405801512497	0.101179831296943
16	0.0604810545641629	0.0363115898920946	0.0683859786954635	0.00929777025204638	0.0883853894817565	0.101276909995348
17	0.0648639343837587	0.0409926798871267	0.0690493051003375	0.0103419685810584	0.0933180857809781	0.106035296656514
18	0.0578984455898542	0.0390376938423306	0.0660810882579652	0.0119208686354842	0.0963345296022707	0.110677815517052
19	0.0675553913005727	0.0317943581147348	0.0749745020896411	0.00651057448753578	0.0820939117965499	0.0932487904785267
20	0.0649604271647777	0.0481432532215955	0.0645040051420851	0.00578575233311848	0.0798166729296916	0.0988682311800838
21	0.0619866858802585	0.0336093983986983	0.0717296745927281	0.0127998425102224	0.100259530365826	0.107062320468409
22	0.05961148243108	0.036019855546672	0.070749910072774	0.0160073472159613	0.112044084032395	0.118631417557897
